customer_id,first_name,last_name,email,phone,city,state,country,registration_date,age,gender,customer_segment,loyalty_points,is_email_verified
CUST01559,Mary,Smith,user1559@outlook.com,+1-208-982-1864,Chicago,IL,USA,2022-05-31,24.0,Non-binary,B2B,736,True
CUST01560,Elizabeth,Williams,user1560@gmail.com,+1-418-414-2081,San Antonio,TX,USA,2023-07-09,45.0,Non-binary,B2B,2584,False
CUST01561,Elizabeth,Williams,user1561@yahoo.com,+1-496-410-2662,Austin,TX,USA,2024-01-09,45.0,Female,B2C,1245,True
CUST01562,William,Martinez,user1562@outlook.com,+1-619-262-8693,Houston,TX,USA,2023-10-07,,Non-binary,B2B,2043,True
CUST01563,Mary,Smith,user1563@gmail.com,+1-338-490-8746,Charlotte,NC,USA,2022-08-16,41.0,Prefer not to say,Wholesale,3906,True
CUST01564,Elizabeth,Garcia,user1564@yahoo.com,+1-651-698-3979,Washington,DC,USA,2022-01-31,47.0,Prefer not to say,B2C,162,False
CUST01565,Mary,Garcia,user1565@outlook.com,+1-270-281-3210,Austin,TX,USA,2023-06-19,31.0,Non-binary,Wholesale,3224,True
CUST01566,David,Garcia,user1566@gmail.com,+1-499-828-2361,San Antonio,TX,USA,2022-06-22,35.0,Non-binary,B2B,4938,False
CUST01567,Barbara,Miller,user1567@yahoo.com,+1-373-473-5140,Nashville,TN,USA,2022-01-25,35.0,Female,B2C,4205,True
CUST01568,Jennifer,Williams,user1568@outlook.com,+1-253-764-4912,Indianapolis,IN,USA,2022-02-06,29.0,Non-binary,B2C,2155,False
CUST01569,James,Jones,user1569@gmail.com,+1-967-877-8505,Austin,TX,USA,2023-11-04,35.0,Male,B2C,2727,True
CUST01570,James,Taylor,user1570@yahoo.com,+1-787-119-5959,Nashville,TN,USA,2022-07-22,19.0,Prefer not to say,B2C,1635,False
CUST01571,James,Taylor,user1571@outlook.com,+1-888-376-7146,Fort Worth,TX,USA,2023-08-14,34.0,Non-binary,Wholesale,3004,False
CUST01572,John,Garcia,user1572@gmail.com,+1-936-367-4160,Austin,TX,USA,2023-09-25,35.0,Prefer not to say,B2B,2307,True
CUST01573,David,Johnson,user1573@yahoo.com,+1-882-426-9336,Charlotte,NC,USA,2022-05-10,37.0,Male,B2C,188,True
CUST01574,Mary,Williams,user1574@outlook.com,+1-582-166-3523,San Diego,CA,USA,2022-06-16,43.0,Female,B2B,715,True
CUST01575,Elizabeth,Garcia,user1575@gmail.com,+1-832-172-3559,New York,NY,USA,2022-01-15,23.0,Prefer not to say,B2C,2710,True
CUST01576,Elizabeth,Williams,user1576@yahoo.com,+1-404-863-2329,Los Angeles,CA,USA,2022-07-09,25.0,Female,B2C,751,True
CUST01577,David,Brown,user1577@outlook.com,+1-415-151-2301,Columbus,OH,USA,2022-01-06,28.0,Prefer not to say,B2C,2624,True
CUST01578,Elizabeth,Davis,user1578@gmail.com,+1-819-823-4048,San Antonio,TX,USA,2024-01-10,22.0,Prefer not to say,B2C,2359,True
CUST01579,William,Smith,user1579@yahoo.com,+1-281-280-4239,Philadelphia,PA,USA,2023-11-19,45.0,Non-binary,B2C,1178,True
CUST01580,Patricia,Williams,user1580@outlook.com,+1-529-874-4730,Chicago,IL,USA,2022-07-12,31.0,Female,B2C,3233,True
CUST01581,David,Jones,user1581@gmail.com,+1-423-536-5111,Seattle,WA,USA,2023-10-03,37.0,Non-binary,B2C,1972,True
CUST01582,John,Johnson,user1582@yahoo.com,+1-263-164-9092,San Jose,CA,USA,2023-01-26,27.0,Non-binary,B2C,494,False
CUST01583,James,Taylor,user1583@outlook.com,+1-890-190-6216,Charlotte,NC,USA,2022-05-05,33.0,Non-binary,B2C,4960,True
CUST01584,Linda,Garcia,user1584@gmail.com,+1-960-930-8871,Austin,TX,USA,2023-02-12,41.0,Non-binary,B2C,4093,True
CUST01585,William,Taylor,user1585@yahoo.com,+1-394-333-3794,Austin,TX,USA,2024-01-30,42.0,Male,B2C,2890,False
CUST01586,Jennifer,Miller,user1586@outlook.com,,Charlotte,NC,USA,2023-12-24,25.0,Prefer not to say,B2C,1250,True
CUST01587,James,Williams,user1587@gmail.com,+1-524-490-3447,Columbus,OH,USA,2023-08-22,37.0,Prefer not to say,B2C,2995,True
CUST01588,John,Martinez,user1588@yahoo.com,+1-388-322-2553,Philadelphia,PA,USA,2023-11-06,28.0,Male,B2B,3205,False
CUST01589,Jennifer,Brown,user1589@outlook.com,+1-222-609-7426,Dallas,TX,USA,2022-08-21,36.0,Female,B2C,2486,True
CUST01590,Linda,Martinez,user1590@gmail.com,+1-941-611-8091,San Antonio,TX,USA,2022-12-20,30.0,Prefer not to say,B2C,1309,False
CUST01591,Mary,Johnson,user1591@yahoo.com,+1-531-822-8810,Jacksonville,FL,USA,2022-04-03,59.0,Non-binary,B2B,1158,True
CUST01592,Michael,Davis,user1592@outlook.com,+1-213-415-3598,San Antonio,TX,USA,2024-02-07,47.0,Non-binary,B2B,2544,False
CUST01593,John,Wilson,user1593@gmail.com,+1-488-449-7117,Nashville,TN,USA,2022-07-09,42.0,Female,B2B,3027,False
CUST01594,Linda,Garcia,user1594@yahoo.com,+1-627-352-4431,New York,NY,USA,2022-04-09,18.0,Non-binary,Wholesale,1912,True
CUST01595,William,Garcia,user1595@outlook.com,+1-791-912-6424,Dallas,TX,USA,2024-01-10,34.0,Female,B2C,1041,True
CUST01596,Barbara,Brown,user1596@gmail.com,+1-455-600-8696,Washington,DC,USA,2022-12-22,48.0,Male,B2C,2567,True
CUST01597,Barbara,Garcia,user1597@yahoo.com,+1-283-641-9043,Phoenix,AZ,USA,2023-08-20,37.0,Prefer not to say,B2C,4936,True
CUST01598,Michael,Brown,user1598@outlook.com,+1-988-382-3344,Charlotte,NC,USA,2022-04-14,58.0,Non-binary,B2B,483,False
CUST01599,David,Smith,user1599@gmail.com,+1-535-464-8906,San Diego,CA,USA,2023-01-19,49.0,Female,B2C,2234,True
CUST01600,Barbara,Wilson,user1600@yahoo.com,+1-404-943-4083,Austin,TX,USA,2024-01-23,33.0,Male,B2C,2421,True
CUST01601,William,Jones,user1601@outlook.com,+1-454-909-7160,Seattle,WA,USA,2022-10-30,56.0,Prefer not to say,B2C,89,True
CUST01602,John,Jones,user1602@gmail.com,+1-225-129-7904,San Antonio,TX,USA,2023-02-10,34.0,Male,B2C,3019,False
CUST01603,David,Miller,user1603@yahoo.com,+1-768-260-8276,Charlotte,NC,USA,2022-08-18,60.0,Non-binary,B2C,882,True
CUST01604,Patricia,Taylor,user1604@outlook.com,+1-821-564-5665,Dallas,TX,USA,2023-12-10,57.0,Female,B2C,4804,True
CUST01605,Mary,Smith,user1605@gmail.com,+1-534-665-8816,New York,NY,USA,2023-05-17,41.0,Non-binary,B2C,1161,True
CUST01606,James,Anderson,user1606@yahoo.com,+1-644-761-6306,Denver,CO,USA,2023-08-06,19.0,Prefer not to say,B2C,1458,True
CUST01607,Jennifer,Martinez,user1607@outlook.com,+1-974-682-1645,San Jose,CA,USA,2022-02-23,40.0,Male,B2C,1080,False
CUST01608,John,Williams,user1608@gmail.com,+1-304-635-3676,Chicago,IL,USA,2022-04-10,24.0,Female,B2C,752,True
CUST01609,Mary,Miller,user1609@yahoo.com,+1-551-868-2139,Austin,TX,USA,2023-07-09,30.0,Prefer not to say,B2B,3281,True
CUST01610,Elizabeth,Williams,user1610@outlook.com,+1-761-942-2465,Fort Worth,TX,USA,2023-10-09,31.0,Female,B2C,3674,True
CUST01611,Patricia,Brown,user1611@gmail.com,+1-257-760-1396,Dallas,TX,USA,2022-06-29,24.0,Male,B2C,1847,False
CUST01612,Patricia,Brown,user1612@yahoo.com,+1-356-991-3255,Los Angeles,CA,USA,2022-03-07,40.0,Non-binary,B2B,2645,False
CUST01613,William,Jones,user1613@outlook.com,+1-704-124-7798,New York,NY,USA,2023-09-07,29.0,Male,B2C,328,True
CUST01614,Patricia,Martinez,user1614@gmail.com,+1-703-107-6724,San Antonio,TX,USA,2022-02-25,35.0,Male,B2B,4764,True
CUST01615,Patricia,Williams,user1615@yahoo.com,+1-749-107-5610,Fort Worth,TX,USA,2022-09-13,31.0,Non-binary,B2C,4556,True
CUST01616,Patricia,Martinez,user1616@outlook.com,+1-462-442-4207,Philadelphia,PA,USA,2023-08-27,43.0,Non-binary,B2C,2132,False
CUST01617,Linda,Smith,user1617@gmail.com,+1-656-717-9385,San Jose,CA,USA,2022-07-05,42.0,,B2C,1676,True
CUST01618,Michael,Johnson,user1618@yahoo.com,+1-960-995-4368,Los Angeles,CA,USA,2022-06-25,34.0,Female,B2C,4671,True
CUST01619,Robert,Garcia,user1619@outlook.com,,Washington,DC,USA,2022-11-29,44.0,Non-binary,B2B,1776,True
CUST01620,Patricia,Williams,user1620@gmail.com,+1-541-311-9185,New York,NY,USA,2023-04-27,52.0,Prefer not to say,B2C,2681,False
CUST01621,John,Davis,user1621@yahoo.com,+1-691-674-5675,Nashville,TN,USA,2023-08-31,18.0,Female,B2C,636,True
CUST01622,Barbara,Smith,user1622@outlook.com,+1-211-380-1000,New York,NY,USA,2022-01-01,,Non-binary,B2C,3645,False
CUST01623,James,Garcia,user1623@gmail.com,+1-420-761-4125,Houston,TX,USA,2022-09-05,26.0,Prefer not to say,B2C,3054,True
CUST01624,David,Smith,user1624@yahoo.com,+1-504-888-1573,Columbus,OH,USA,2023-03-11,29.0,Male,B2B,2474,True
CUST01625,Patricia,Johnson,user1625@outlook.com,+1-851-862-1497,Charlotte,NC,USA,2023-02-13,18.0,Prefer not to say,B2B,1430,True
CUST01626,Elizabeth,Brown,user1626@gmail.com,+1-666-990-5475,Chicago,IL,USA,2022-06-24,18.0,Non-binary,B2C,184,False
CUST01627,Patricia,Johnson,user1627@yahoo.com,+1-607-794-7183,Phoenix,AZ,USA,2022-04-09,18.0,Male,B2C,304,False
CUST01628,Michael,Williams,user1628@outlook.com,+1-213-690-1721,Charlotte,NC,USA,2023-11-03,32.0,Male,Wholesale,2300,True
CUST01629,Robert,Smith,user1629@gmail.com,+1-887-378-4081,San Antonio,TX,USA,2024-01-15,31.0,Female,B2B,3669,True
CUST01630,Michael,Wilson,user1630@yahoo.com,+1-919-600-4793,Washington,DC,USA,2022-03-10,54.0,Male,B2C,2347,True
CUST01631,Jennifer,Davis,user1631@outlook.com,,Nashville,TN,USA,2022-05-18,39.0,Non-binary,B2C,3041,True
CUST01632,Michael,Williams,user1632@gmail.com,+1-794-511-7096,Jacksonville,FL,USA,2023-05-14,18.0,,B2B,2846,True
CUST01633,David,Wilson,user1633@yahoo.com,+1-617-468-8073,Indianapolis,IN,USA,2022-08-18,44.0,Male,B2C,4932,True
CUST01634,Jennifer,Anderson,user1634@outlook.com,+1-677-561-9834,Austin,TX,USA,2022-08-02,80.0,Female,B2C,350,True
CUST01635,Barbara,Garcia,user1635@gmail.com,+1-753-747-3612,Phoenix,AZ,USA,2024-02-26,18.0,Female,B2B,1686,False
CUST01636,Mary,Wilson,user1636@yahoo.com,+1-757-142-9512,Columbus,OH,USA,2022-05-07,58.0,Male,B2C,4714,True
CUST01637,David,Williams,user1637@outlook.com,+1-957-332-6486,Denver,CO,USA,2023-01-31,37.0,Prefer not to say,B2C,957,True
CUST01638,Michael,Wilson,user1638@gmail.com,+1-872-939-7435,Denver,CO,USA,2023-08-03,32.0,Female,B2C,4726,True
CUST01639,Patricia,Anderson,user1639@yahoo.com,+1-859-564-3551,Houston,TX,USA,2023-09-26,31.0,Female,B2C,4,True
CUST01640,Mary,Taylor,user1640@outlook.com,+1-513-347-7653,Phoenix,AZ,USA,2024-02-09,41.0,Non-binary,B2C,1714,True
CUST01641,James,Smith,user1641@gmail.com,+1-502-223-4392,New York,NY,USA,2022-10-24,33.0,Female,B2B,584,True
CUST01642,Mary,Miller,user1642@yahoo.com,+1-566-777-7602,Charlotte,NC,USA,2023-01-29,,Male,B2C,4895,True
CUST01643,Jennifer,Brown,user1643@outlook.com,+1-511-538-8838,Fort Worth,TX,USA,2023-06-18,31.0,Male,B2B,4025,True
CUST01644,Jennifer,Smith,user1644@gmail.com,+1-461-817-8759,Austin,TX,USA,2024-02-16,42.0,Prefer not to say,B2C,4415,True
CUST01645,Barbara,Garcia,user1645@yahoo.com,+1-901-602-1447,Washington,DC,USA,2023-10-19,46.0,Prefer not to say,B2B,316,False
CUST01646,Robert,Wilson,user1646@outlook.com,+1-294-184-5020,Indianapolis,IN,USA,2022-05-15,60.0,Male,B2C,3724,False
CUST01647,Barbara,Davis,user1647@gmail.com,+1-235-430-6075,San Diego,CA,USA,2023-06-09,39.0,Prefer not to say,B2B,1774,False
CUST01648,David,Williams,user1648@yahoo.com,+1-807-983-1462,New York,NY,USA,2022-05-28,53.0,Prefer not to say,B2C,566,True
CUST01649,Elizabeth,Martinez,user1649@outlook.com,+1-597-920-9776,Dallas,TX,USA,2023-12-21,35.0,Male,Wholesale,2074,True
CUST01650,Linda,Jones,user1650@gmail.com,+1-366-140-5756,Philadelphia,PA,USA,2024-02-02,37.0,Non-binary,B2C,3495,True
CUST01651,Patricia,Davis,user1651@yahoo.com,+1-697-355-1093,Chicago,IL,USA,2022-08-29,36.0,Prefer not to say,B2C,1446,False
CUST01652,John,Brown,user1652@outlook.com,+1-548-986-9083,San Jose,CA,USA,2022-03-10,40.0,Female,B2C,3642,True
CUST01653,John,Williams,user1653@gmail.com,+1-958-719-1387,Philadelphia,PA,USA,2022-06-07,48.0,Prefer not to say,Wholesale,4064,True
CUST01654,Elizabeth,Wilson,user1654@yahoo.com,+1-910-477-9904,New York,NY,USA,2023-10-30,32.0,Male,B2B,3429,False
CUST01655,Michael,Wilson,user1655@outlook.com,+1-918-532-2096,Dallas,TX,USA,2022-02-22,27.0,Male,B2C,714,True
CUST01656,Michael,Wilson,user1656@gmail.com,+1-449-996-3253,Indianapolis,IN,USA,2023-07-10,49.0,Male,Wholesale,197,True
CUST01657,John,Anderson,user1657@yahoo.com,+1-401-556-9944,Washington,DC,USA,2022-05-15,48.0,Non-binary,Wholesale,4565,True
CUST01658,David,Williams,user1658@outlook.com,+1-796-523-2898,Chicago,IL,USA,2024-01-13,55.0,Male,B2C,1902,True
CUST01659,John,Taylor,user1659@gmail.com,+1-918-500-1183,San Jose,CA,USA,2022-08-17,30.0,Non-binary,B2C,491,True
CUST01660,David,Jones,user1660@yahoo.com,+1-799-643-1145,Seattle,WA,USA,2022-06-25,35.0,Non-binary,B2C,1122,True
CUST01661,Patricia,Brown,user1661@outlook.com,+1-879-586-8836,Indianapolis,IN,USA,2023-01-14,49.0,Prefer not to say,Wholesale,1754,True
CUST01662,William,Anderson,user1662@gmail.com,+1-842-654-2161,Fort Worth,TX,USA,2022-09-25,32.0,Female,B2C,1040,True
CUST01663,William,Johnson,user1663@yahoo.com,+1-779-268-5047,Indianapolis,IN,USA,2022-04-16,45.0,Prefer not to say,B2C,2963,True
CUST01664,James,Miller,user1664@outlook.com,+1-243-991-6250,Columbus,OH,USA,2023-02-12,35.0,Prefer not to say,B2C,226,True
CUST01665,Linda,Martinez,user1665@gmail.com,+1-430-866-3086,Fort Worth,TX,USA,2023-08-04,41.0,Prefer not to say,B2C,4174,False
CUST01666,Barbara,Wilson,user1666@yahoo.com,+1-494-609-2229,San Diego,CA,USA,2022-09-02,24.0,Prefer not to say,Wholesale,4913,True
CUST01667,William,Johnson,user1667@outlook.com,+1-921-895-3384,Chicago,IL,USA,2023-10-11,39.0,Male,B2C,3027,True
CUST01668,Linda,Anderson,user1668@gmail.com,+1-549-410-9770,Dallas,TX,USA,2023-09-03,18.0,Non-binary,B2C,2524,False
CUST01669,Elizabeth,Martinez,user1669@yahoo.com,+1-911-673-3248,Fort Worth,TX,USA,2024-01-28,52.0,Prefer not to say,B2B,2761,True
CUST01670,William,Wilson,user1670@outlook.com,+1-831-746-2031,Austin,TX,USA,2024-01-31,47.0,Non-binary,B2C,2197,True
CUST01671,William,Brown,user1671@gmail.com,+1-520-431-4922,Nashville,TN,USA,2023-03-25,26.0,Female,B2C,2855,True
CUST01672,William,Anderson,user1672@yahoo.com,+1-621-385-5323,Austin,TX,USA,2022-10-26,58.0,Prefer not to say,B2B,1542,True
CUST01673,David,Anderson,user1673@outlook.com,+1-570-829-9892,San Antonio,TX,USA,2023-04-04,51.0,Non-binary,B2C,1674,False
CUST01674,Elizabeth,Taylor,user1674@gmail.com,+1-498-753-5047,Houston,TX,USA,2022-09-27,24.0,Female,B2C,4899,True
CUST01675,Jennifer,Brown,user1675@yahoo.com,+1-601-595-5435,Indianapolis,IN,USA,2022-10-12,31.0,Prefer not to say,B2C,4402,True
CUST01676,Barbara,Johnson,user1676@outlook.com,+1-458-227-7169,Dallas,TX,USA,2022-08-16,25.0,Prefer not to say,B2B,26,True
CUST01677,Linda,Davis,user1677@gmail.com,+1-763-697-5539,Dallas,TX,USA,2022-10-21,,Prefer not to say,B2C,1631,True
CUST01678,David,Davis,user1678@yahoo.com,+1-809-210-8804,Columbus,OH,USA,2022-03-21,31.0,Prefer not to say,B2C,3169,True
CUST01679,John,Johnson,user1679@outlook.com,+1-570-878-1892,Phoenix,AZ,USA,2022-07-05,18.0,Male,B2C,575,True
CUST01680,William,Jones,user1680@gmail.com,+1-330-902-2571,Denver,CO,USA,2022-06-16,37.0,Prefer not to say,B2C,1678,True
CUST01681,Mary,Garcia,user1681@yahoo.com,,New York,NY,USA,2022-04-04,48.0,Non-binary,B2C,3520,True
CUST01682,Barbara,Martinez,user1682@outlook.com,+1-784-869-5370,San Diego,CA,USA,2022-12-25,39.0,Non-binary,B2C,1936,True
CUST01683,Barbara,Garcia,user1683@gmail.com,+1-980-325-3815,Denver,CO,USA,2022-02-05,44.0,Prefer not to say,B2B,1664,True
CUST01684,Barbara,Taylor,user1684@yahoo.com,+1-828-376-8966,Chicago,IL,USA,2022-09-07,40.0,Male,B2C,783,True
CUST01685,Patricia,Davis,user1685@outlook.com,+1-824-269-3843,San Diego,CA,USA,2023-09-24,46.0,Female,B2C,2289,True
CUST01686,David,Jones,user1686@gmail.com,+1-645-693-7335,San Diego,CA,USA,2022-01-05,41.0,Prefer not to say,B2C,1748,True
CUST01687,Michael,Taylor,user1687@yahoo.com,+1-654-553-3463,Chicago,IL,USA,2022-06-05,36.0,Prefer not to say,B2C,3114,True
CUST01688,David,Davis,user1688@outlook.com,+1-647-908-9584,San Antonio,TX,USA,2023-02-27,39.0,Non-binary,B2C,2638,True
CUST01689,Barbara,Miller,user1689@gmail.com,+1-652-721-4366,Seattle,WA,USA,2024-02-15,56.0,,B2C,1183,True
CUST01690,Michael,Brown,user1690@yahoo.com,+1-423-421-6787,Philadelphia,PA,USA,2023-08-10,45.0,Prefer not to say,B2C,2245,True
CUST01691,Michael,Martinez,user1691@outlook.com,+1-680-124-4998,San Diego,CA,USA,2023-03-28,26.0,Male,B2C,3704,True
CUST01692,Jennifer,Garcia,user1692@gmail.com,+1-590-120-9043,Washington,DC,USA,2023-08-28,38.0,Prefer not to say,B2C,3648,False
CUST01693,Robert,Garcia,user1693@yahoo.com,+1-434-375-7006,Columbus,OH,USA,2022-05-19,42.0,Non-binary,B2B,3920,True
CUST01694,Barbara,Anderson,user1694@outlook.com,+1-729-713-9698,San Diego,CA,USA,2022-09-19,36.0,Female,Wholesale,297,False
CUST01695,Patricia,Johnson,user1695@gmail.com,+1-924-262-2513,Los Angeles,CA,USA,2023-07-21,18.0,Male,B2C,2051,True
CUST01696,John,Jones,user1696@yahoo.com,+1-345-979-8141,Charlotte,NC,USA,2023-02-01,27.0,Non-binary,B2C,1523,True
CUST01697,John,Wilson,user1697@outlook.com,+1-268-337-2511,San Jose,CA,USA,2023-09-29,33.0,Male,B2C,4690,True
CUST01698,Linda,Miller,user1698@gmail.com,+1-371-341-1281,Denver,CO,USA,2023-03-24,60.0,Female,B2C,4936,True
CUST01699,Robert,Williams,user1699@yahoo.com,+1-746-227-8578,Houston,TX,USA,2022-04-15,43.0,Non-binary,B2C,1465,True
CUST01700,James,Garcia,user1700@outlook.com,+1-375-884-5461,San Diego,CA,USA,2022-10-18,19.0,Male,B2B,4103,True
CUST01701,John,Smith,user1701@gmail.com,+1-680-259-3167,Phoenix,AZ,USA,2023-09-04,36.0,Female,B2C,4988,True
CUST01702,Patricia,Davis,user1702@yahoo.com,+1-379-827-2800,Charlotte,NC,USA,2023-03-10,53.0,Female,B2C,1327,True
CUST01703,John,Smith,user1703@outlook.com,+1-494-571-9665,Fort Worth,TX,USA,2022-04-15,30.0,Prefer not to say,B2C,3235,False
CUST01704,Jennifer,Martinez,user1704@gmail.com,+1-791-835-7638,Seattle,WA,USA,2023-12-26,50.0,Non-binary,B2C,4288,False
CUST01705,Linda,Williams,user1705@yahoo.com,+1-237-311-2202,Seattle,WA,USA,2022-09-17,19.0,,B2B,2444,True
CUST01706,Michael,Jones,user1706@outlook.com,+1-582-124-6153,Fort Worth,TX,USA,2023-10-03,18.0,Prefer not to say,B2C,1627,True
CUST01707,David,Williams,user1707@gmail.com,+1-660-985-3291,Columbus,OH,USA,2022-12-01,52.0,Non-binary,B2B,3246,True
CUST01708,Patricia,Davis,user1708@yahoo.com,+1-458-598-7541,New York,NY,USA,2022-08-10,32.0,Prefer not to say,B2C,3810,True
CUST01709,John,Miller,user1709@outlook.com,+1-252-351-3384,Charlotte,NC,USA,2022-11-14,,Male,Wholesale,2420,True
CUST01710,Linda,Miller,user1710@gmail.com,+1-869-993-8100,Jacksonville,FL,USA,2022-03-24,33.0,Male,B2C,4900,True
CUST01711,William,Davis,user1711@yahoo.com,+1-241-989-8855,Seattle,WA,USA,2023-07-06,40.0,Male,B2C,2887,True
CUST01712,William,Williams,user1712@outlook.com,+1-211-203-3391,San Jose,CA,USA,2022-10-28,43.0,Non-binary,B2C,490,True
CUST01713,Jennifer,Smith,user1713@gmail.com,+1-659-513-6472,Seattle,WA,USA,2022-12-06,18.0,Prefer not to say,B2C,2842,True
CUST01714,James,Wilson,user1714@yahoo.com,+1-799-226-8182,Jacksonville,FL,USA,2023-03-19,30.0,Prefer not to say,B2C,3550,True
CUST01715,John,Miller,user1715@outlook.com,+1-538-776-8206,Chicago,IL,USA,2024-02-25,38.0,Non-binary,B2C,1179,True
CUST01716,Barbara,Miller,user1716@gmail.com,+1-482-503-4608,Chicago,IL,USA,2022-11-01,43.0,Male,B2C,360,True
CUST01717,Patricia,Miller,user1717@yahoo.com,+1-782-298-7841,Phoenix,AZ,USA,2022-01-19,26.0,Female,B2C,3497,True
CUST01718,Mary,Williams,user1718@outlook.com,+1-238-371-8907,New York,NY,USA,2022-11-24,35.0,Male,Wholesale,1794,False
CUST01719,Mary,Johnson,user1719@gmail.com,+1-885-570-6615,Indianapolis,IN,USA,2022-09-15,30.0,Non-binary,B2C,3841,True
CUST01720,William,Williams,user1720@yahoo.com,+1-883-798-9520,Austin,TX,USA,2023-05-29,40.0,Non-binary,B2C,4864,True
CUST01721,Michael,Davis,user1721@outlook.com,+1-478-436-9336,New York,NY,USA,2022-12-18,51.0,,B2B,4086,False
CUST01722,Robert,Jones,user1722@gmail.com,+1-309-943-3424,Washington,DC,USA,2022-03-21,33.0,Female,B2C,1793,True
CUST01723,Mary,Taylor,user1723@yahoo.com,+1-755-617-6947,Phoenix,AZ,USA,2023-12-23,21.0,Prefer not to say,B2C,3275,False
CUST01724,Mary,Brown,user1724@outlook.com,+1-366-738-8883,San Jose,CA,USA,2023-05-30,29.0,Male,B2C,2571,True
CUST01725,Michael,Williams,user1725@gmail.com,+1-624-584-1501,Fort Worth,TX,USA,2023-11-08,58.0,Non-binary,B2C,3034,True
CUST01726,Linda,Davis,user1726@yahoo.com,+1-605-702-4506,San Diego,CA,USA,2023-04-24,27.0,Prefer not to say,B2C,3523,True
CUST01727,Barbara,Williams,user1727@outlook.com,+1-544-263-6359,San Diego,CA,USA,2023-03-22,23.0,Prefer not to say,B2C,678,True
CUST01728,Elizabeth,Smith,user1728@gmail.com,+1-353-653-8021,Chicago,IL,USA,2022-05-08,33.0,Prefer not to say,B2B,756,True
CUST01729,Linda,Williams,user1729@yahoo.com,+1-233-236-5774,New York,NY,USA,2022-03-21,36.0,Non-binary,B2C,2926,True
CUST01730,Robert,Garcia,user1730@outlook.com,+1-302-139-2349,Philadelphia,PA,USA,2022-03-04,31.0,Male,B2B,1,True
CUST01731,Linda,Johnson,user1731@gmail.com,+1-473-707-5774,Fort Worth,TX,USA,2022-09-21,19.0,Male,B2C,2330,True
CUST01732,Barbara,Jones,user1732@yahoo.com,+1-361-758-9435,Charlotte,NC,USA,2022-04-11,41.0,Male,B2C,4066,True
CUST01733,Michael,Garcia,user1733@outlook.com,+1-880-266-8744,Los Angeles,CA,USA,2023-03-17,40.0,Prefer not to say,B2C,2938,True
CUST01734,Michael,Brown,user1734@gmail.com,+1-516-782-6351,Fort Worth,TX,USA,2023-04-02,46.0,Female,B2C,1971,False
CUST01735,James,Johnson,user1735@yahoo.com,+1-260-701-2928,Phoenix,AZ,USA,2022-08-20,40.0,Female,B2C,882,False
CUST01736,Elizabeth,Johnson,user1736@outlook.com,+1-489-888-6451,Phoenix,AZ,USA,2022-07-15,57.0,Non-binary,B2C,4745,True
CUST01737,Michael,Johnson,user1737@gmail.com,+1-859-784-5956,Columbus,OH,USA,2024-01-19,47.0,Female,B2C,3876,True
CUST01738,Michael,Brown,user1738@yahoo.com,+1-553-167-1801,Philadelphia,PA,USA,2023-07-20,44.0,Male,B2B,2065,False
CUST01739,Linda,Anderson,user1739@outlook.com,+1-607-902-6301,Indianapolis,IN,USA,2022-10-17,,Prefer not to say,B2C,1088,True
CUST01740,Barbara,Taylor,user1740@gmail.com,+1-388-107-3689,Austin,TX,USA,2023-10-19,39.0,Non-binary,B2C,3406,True
CUST01741,John,Smith,user1741@yahoo.com,+1-343-345-9401,Austin,TX,USA,2024-01-27,35.0,Prefer not to say,B2B,2276,True
CUST01742,James,Smith,user1742@outlook.com,+1-846-469-6619,Columbus,OH,USA,2022-10-08,41.0,Non-binary,B2C,2762,True
CUST01743,William,Brown,user1743@gmail.com,+1-416-251-6447,Indianapolis,IN,USA,2022-06-12,18.0,Non-binary,B2C,4348,False
CUST01744,Elizabeth,Smith,user1744@yahoo.com,+1-665-836-9964,Columbus,OH,USA,2022-11-02,39.0,Non-binary,B2C,4413,False
CUST01745,Jennifer,Smith,user1745@outlook.com,+1-617-703-2028,San Jose,CA,USA,2022-03-11,36.0,Prefer not to say,B2C,3418,False
CUST01746,Barbara,Brown,user1746@gmail.com,+1-660-371-5919,Austin,TX,USA,2022-12-25,43.0,,B2C,1879,True
CUST01747,James,Wilson,user1747@yahoo.com,+1-434-141-4633,Dallas,TX,USA,2023-09-06,50.0,Prefer not to say,Wholesale,1957,False
CUST01748,James,Johnson,user1748@outlook.com,+1-480-648-9954,Columbus,OH,USA,2022-01-04,45.0,Prefer not to say,B2C,133,True
CUST01749,Barbara,Brown,user1749@gmail.com,+1-746-777-5711,Indianapolis,IN,USA,2022-03-21,,Male,Wholesale,1923,False
CUST01750,William,Anderson,user1750@yahoo.com,,Philadelphia,PA,USA,2023-05-26,48.0,Male,B2C,2693,True
CUST01751,Mary,Williams,user1751@outlook.com,+1-967-848-5230,New York,NY,USA,2024-01-16,57.0,Female,B2C,2394,True
CUST01752,Michael,Brown,user1752@gmail.com,+1-946-267-6921,Philadelphia,PA,USA,2023-10-08,50.0,,B2C,2365,True
CUST01753,John,Johnson,user1753@yahoo.com,+1-203-345-2081,Chicago,IL,USA,2022-04-17,22.0,Non-binary,B2C,1466,True
CUST01754,Mary,Wilson,user1754@outlook.com,+1-984-955-9758,Austin,TX,USA,2023-12-03,44.0,Prefer not to say,B2C,4184,True
CUST01755,Robert,Johnson,user1755@gmail.com,+1-564-907-2507,Nashville,TN,USA,2024-01-18,24.0,Non-binary,B2C,1445,False
